Fecha,Cliente,Dirección,Estado,Región,Método_venta,Producto,Género,Cantidad_entregas
2025-09-11,10671,Cañada de Carla Maldonado 1,Salta,Cuyo,Tienda física,Accesorios,Otro,1
2025-09-11,10672,Acceso de Inocencio Marín 74,Salta,Centro,Tienda física,Ropa deportiva,Otro,1
2025-09-11,10673,Cuesta Luciana Cañellas 317,Córdoba,Cuyo,Online,Ropa deportiva,Otro,1
2025-09-11,10674,Callejón María Teresa Herrera 84 Piso 2 ,Santa Fe,Cuyo,Online,Calzado deportivo,Otro,1
2025-09-11,10675,Paseo de Mónica Lago 83,Buenos Aires,Cuyo,Online,Calzado deportivo,Otro,1
2025-09-11,10676,Paseo Olimpia Contreras 55 Puerta 4 ,Córdoba,CABA,Online,Ropa deportiva,Masculino,1
2025-09-11,10677,Acceso de Crescencia Pombo 95,Buenos Aires,CABA,Online,Accesorios,Masculino,1
2025-09-11,10678,Camino de Josué Camino 10 Puerta 7 ,Buenos Aires,CABA,Online,Ropa deportiva,Femenino,1
2025-09-11,10679,Ronda Eugenio Gimeno 29,Córdoba,Litoral,Online,Calzado deportivo,Femenino,1
2025-09-11,10680,Via Anselma Espejo 74 Puerta 4 ,Mendoza,NOA,Tienda física,Accesorios,Femenino,1
2025-09-11,10681,C. de Hilda Múgica 16 Apt. 07 ,Buenos Aires,Centro,Online,Calzado deportivo,Otro,1
2025-09-11,10682,Callejón Nerea Milla 4 Puerta 0 ,Córdoba,Centro,Online,Calzado deportivo,Masculino,1
2025-09-11,10683,Vial Édgar Gonzalez 68 Piso 9 ,Salta,Cuyo,Online,Accesorios,Femenino,1
2025-09-11,10684,Avenida de María Jesús Malo 72 Piso 4 ,Mendoza,CABA,Tienda física,Calzado deportivo,Otro,1
2025-09-11,10685,Pasaje Apolinar Pedro 55 Puerta 4 ,Buenos Aires,Centro,Tienda física,Calzado deportivo,Otro,1
2025-09-11,10686,Pasadizo de Íñigo Meléndez 29,Santa Fe,NOA,Tienda física,Accesorios,Masculino,1
2025-09-11,10687,Rambla Epifanio Crespo 951 Puerta 5 ,Mendoza,NOA,Online,Calzado deportivo,Masculino,1
2025-09-11,10688,Pasadizo de Che Benavides 65 Apt. 89 ,Buenos Aires,Cuyo,Online,Calzado deportivo,Femenino,1
2025-09-11,10689,Calle de Raquel Zamora 26,Buenos Aires,NOA,Online,Accesorios,Otro,1
2025-09-11,10690,Callejón de Casandra Andrés 5 Puerta 8 ,Córdoba,Cuyo,Online,Ropa deportiva,Masculino,1
2025-09-11,10691,Pasadizo Gracia Alcalde 86 Puerta 8 ,Salta,Centro,Online,Ropa deportiva,Otro,1
2025-09-11,10692,Callejón Constanza Alcántara 334,Santa Fe,Litoral,Online,Accesorios,Masculino,1
2025-09-11,10693,Pasaje de Anna Marqués 35 Apt. 81 ,Córdoba,Cuyo,Tienda física,Accesorios,Femenino,1
2025-09-11,10694,Avenida de Maximiano Ramis 44 Puerta 7 ,Córdoba,NOA,Online,Calzado deportivo,Masculino,1
2025-09-11,10695,Vial de Andrés Llamas 20,Córdoba,Cuyo,Online,Accesorios,Femenino,1
2025-09-11,10696,Cañada Emilio Ribas 67 Puerta 9 ,Salta,Litoral,Tienda física,Calzado deportivo,Femenino,1
2025-09-11,10697,Camino Antonia Maza 68 Puerta 5 ,Santa Fe,Litoral,Tienda física,Calzado deportivo,Femenino,1
2025-09-11,10698,Plaza de Raimundo Alemany 67 Puerta 9 ,Mendoza,CABA,Online,Ropa deportiva,Masculino,1
2025-09-11,10699,Glorieta de Magdalena Cárdenas 918 Puerta 1 ,Santa Fe,Litoral,Online,Calzado deportivo,Femenino,1
2025-09-11,10700,Acceso Lisandro Valle 66 Apt. 91 ,Salta,CABA,Online,Accesorios,Masculino,1
2025-09-11,10701,Pasadizo de Aurelio Pavón 830,Salta,Centro,Online,Accesorios,Femenino,1
2025-09-11,10702,Plaza Vera Monreal 72 Apt. 24 ,Buenos Aires,Centro,Tienda física,Ropa deportiva,Femenino,1
2025-09-11,10703,Via Ciro Tomás 58 Puerta 6 ,Salta,NOA,Online,Ropa deportiva,Otro,1
2025-09-11,10704,Callejón de Josep Reina 648,Mendoza,Litoral,Online,Ropa deportiva,Masculino,1
2025-09-11,10705,Plaza de Bonifacio Heras 32,Santa Fe,Cuyo,Tienda física,Calzado deportivo,Femenino,1
2025-09-11,10706,Alameda de Marcia Alvarez 14,Córdoba,Centro,Online,Ropa deportiva,Masculino,1
2025-09-11,10707,Via de Baldomero Rosado 90 Puerta 0 ,Mendoza,Cuyo,Tienda física,Accesorios,Femenino,1
2025-09-12,10708,Via Florentina Calderon 5,Mendoza,Centro,Online,Calzado deportivo,Masculino,1
2025-09-12,10709,Acceso Arcelia Velasco 50,Salta,CABA,Tienda física,Accesorios,Masculino,1
2025-09-12,10710,Vial Fernanda Cuéllar 30 Puerta 0 ,Buenos Aires,NOA,Tienda física,Ropa deportiva,Otro,1
2025-09-12,10711,Paseo Ani Morcillo 72,Córdoba,CABA,Online,Ropa deportiva,Masculino,1
2025-09-12,10712,Vial de Ascensión Cerdán 30,Buenos Aires,Centro,Tienda física,Accesorios,Masculino,1
2025-09-12,10713,Vial Raúl Castejón 89 Piso 0 ,Córdoba,Cuyo,Tienda física,Accesorios,Masculino,1
2025-09-12,10714,Rambla Virgilio Canals 230 Apt. 08 ,Mendoza,CABA,Online,Ropa deportiva,Otro,1
2025-09-12,10715,Vial de Octavio Julián 1 Puerta 3 ,Córdoba,CABA,Tienda física,Calzado deportivo,Otro,1
2025-09-12,10716,Paseo Araceli Garay 85 Piso 4 ,Salta,Centro,Online,Calzado deportivo,Femenino,1
2025-09-12,10717,Pasadizo de Gisela Santiago 226 Apt. 61 ,Santa Fe,NOA,Online,Calzado deportivo,Femenino,1
2025-09-12,10718,C. de Roberto Pozo 72 Piso 3 ,Córdoba,CABA,Tienda física,Calzado deportivo,Femenino,1
2025-09-12,10719,Pasaje Anita Segura 38,Mendoza,Litoral,Online,Ropa deportiva,Femenino,1
2025-09-12,10720,Pasadizo de Felicia Mateo 751 Piso 2 ,Salta,Litoral,Tienda física,Calzado deportivo,Masculino,1
2025-09-12,10721,Alameda Valerio Morales 58 Piso 2 ,Santa Fe,Litoral,Online,Ropa deportiva,Femenino,1
2025-09-12,10722,Acceso Juan Pablo Capdevila 48 Apt. 14 ,Córdoba,NOA,Online,Ropa deportiva,Otro,1
2025-09-12,10723,Cañada Adelia Enríquez 18,Córdoba,Cuyo,Tienda física,Accesorios,Otro,1
2025-09-12,10724,Pasaje Augusto Moreno 54,Buenos Aires,Centro,Online,Ropa deportiva,Masculino,1
2025-09-12,10725,Cuesta Manolo Bueno 44,Buenos Aires,NOA,Tienda física,Ropa deportiva,Otro,1
2025-09-12,10726,Alameda Benigna Cuervo 8,Salta,CABA,Online,Ropa deportiva,Otro,1
2025-09-12,10727,Vial de Rogelio Rubio 4,Santa Fe,CABA,Online,Accesorios,Otro,1
2025-09-12,10728,Ronda de Guillermo Melero 952 Piso 2 ,Mendoza,NOA,Tienda física,Ropa deportiva,Femenino,1
2025-09-12,10729,Glorieta Josefina Bustos 20 Apt. 27 ,Mendoza,Litoral,Tienda física,Accesorios,Otro,1
2025-09-12,10730,Acceso de María Manuela Quiroga 22 Puerta 1 ,Salta,CABA,Tienda física,Ropa deportiva,Femenino,1
2025-09-12,10731,Paseo de Pili Alegria 3 Puerta 1 ,Córdoba,CABA,Tienda física,Ropa deportiva,Masculino,1
2025-09-12,10732,Camino de Ibán Almazán 70,Santa Fe,CABA,Tienda física,Accesorios,Otro,1
2025-09-12,10733,C. Angelina Almeida 51 Puerta 2 ,Santa Fe,Cuyo,Tienda física,Ropa deportiva,Masculino,1
2025-09-12,10734,Pasadizo de Teresa Fabra 20,Salta,Centro,Online,Calzado deportivo,Otro,1
2025-09-12,10735,Pasaje de Haydée Cañas 30,Mendoza,Cuyo,Tienda física,Accesorios,Otro,1
2025-09-12,10736,Camino Carina Nevado 730,Salta,Centro,Online,Calzado deportivo,Masculino,1
2025-09-12,10737,Glorieta de Apolonia Coloma 613,Córdoba,Litoral,Online,Ropa deportiva,Masculino,1
2025-09-12,10738,Avenida de Isaura Carpio 872,Santa Fe,NOA,Online,Ropa deportiva,Otro,1
2025-09-12,10739,Glorieta Jerónimo Blanch 75 Apt. 36 ,Mendoza,CABA,Online,Ropa deportiva,Femenino,1
2025-09-12,10740,Via Primitivo Pintor 555,Mendoza,Litoral,Tienda física,Accesorios,Femenino,1
2025-09-12,10741,Paseo de Benito Noriega 77,Buenos Aires,CABA,Online,Calzado deportivo,Femenino,1
2025-09-12,10742,Via de Maribel Roselló 45,Buenos Aires,CABA,Tienda física,Accesorios,Femenino,1
2025-09-12,10743,Callejón de Ambrosio Duque 47,Santa Fe,Litoral,Tienda física,Accesorios,Femenino,1
2025-09-12,10744,Callejón Quirino Sevillano 31,Mendoza,NOA,Online,Ropa deportiva,Otro,1
2025-09-12,10745,Urbanización Aitana Tenorio 505 Apt. 53 ,Salta,Cuyo,Tienda física,Calzado deportivo,Femenino,1
2025-09-12,10746,Plaza de Efraín Uriarte 37,Mendoza,CABA,Tienda física,Accesorios,Otro,1
2025-09-12,10747,Pasadizo de Chita Téllez 88,Salta,Centro,Tienda física,Ropa deportiva,Femenino,1
2025-09-12,10748,Alameda de Agapito Asenjo 31,Córdoba,Litoral,Tienda física,Ropa deportiva,Masculino,1
2025-09-12,10749,Cañada de Armida Gual 36,Buenos Aires,Centro,Online,Accesorios,Femenino,1
2025-09-12,10750,C. Amor Capdevila 432 Puerta 5 ,Salta,Litoral,Online,Calzado deportivo,Otro,1
2025-09-12,10751,Vial Calisto Noguera 69,Buenos Aires,Centro,Online,Ropa deportiva,Femenino,1
2025-09-12,10752,Glorieta Vanesa Guillén 6,Córdoba,Litoral,Online,Accesorios,Otro,1
2025-09-12,10753,Acceso Josefina Bueno 850,Buenos Aires,Litoral,Tienda física,Accesorios,Masculino,1
2025-09-12,10754,Rambla Apolonia Cadenas 9 Puerta 1 ,Santa Fe,Centro,Online,Ropa deportiva,Masculino,1
2025-09-12,10755,Pasadizo Eli Mínguez 1 Apt. 38 ,Mendoza,CABA,Tienda física,Ropa deportiva,Masculino,1
2025-09-12,10756,Urbanización Eduardo Angulo 16,Mendoza,Litoral,Tienda física,Ropa deportiva,Otro,1
2025-09-12,10757,Glorieta Javi Uriarte 79 Apt. 26 ,Mendoza,Centro,Online,Accesorios,Masculino,1
2025-09-12,10758,Vial de Máxima Vallés 8,Córdoba,Centro,Online,Calzado deportivo,Otro,1
2025-09-12,10759,Cañada de Mónica Román 169,Mendoza,Cuyo,Tienda física,Calzado deportivo,Masculino,1
2025-09-12,10760,Rambla Inocencio Bernad 937,Santa Fe,Litoral,Tienda física,Calzado deportivo,Femenino,1
2025-09-12,10761,Callejón de Rocío Quintana 1,Salta,Litoral,Tienda física,Ropa deportiva,Femenino,1
2025-09-12,10762,Callejón Delia Donaire 35 Apt. 27 ,Salta,Cuyo,Tienda física,Ropa deportiva,Otro,1
2025-09-12,10763,Cañada Reyna Trillo 605,Salta,NOA,Online,Ropa deportiva,Otro,1
2025-09-12,10764,Cañada Águeda Lobo 20,Santa Fe,CABA,Online,Calzado deportivo,Otro,1
2025-09-12,10765,Ronda Amanda Amorós 31,Buenos Aires,CABA,Online,Ropa deportiva,Otro,1
2025-09-12,10766,Cuesta Mauricio Higueras 63,Córdoba,Litoral,Tienda física,Ropa deportiva,Otro,1
2025-09-12,10767,Urbanización Teófilo Pellicer 67 Piso 8 ,Salta,Centro,Tienda física,Accesorios,Otro,1
2025-09-12,10768,Vial Fabiola Escobar 34 Piso 9 ,Santa Fe,NOA,Online,Accesorios,Femenino,1
2025-09-12,10769,Pasadizo de Nicanor Pujadas 9,Santa Fe,NOA,Tienda física,Calzado deportivo,Masculino,1
2025-09-12,10770,Alameda de Fátima Neira 47 Puerta 8 ,Salta,Litoral,Tienda física,Ropa deportiva,Otro,1
2025-09-12,10771,Avenida Teodosio Carrera 37,Santa Fe,Cuyo,Online,Accesorios,Masculino,1
2025-09-12,10772,C. Efraín Villalba 2 Piso 0 ,Santa Fe,NOA,Tienda física,Accesorios,Masculino,1
2025-09-12,10773,Ronda Bernardita Castañeda 22 Piso 1 ,Mendoza,Centro,Tienda física,Ropa deportiva,Otro,1
2025-09-12,10774,C. de Ángeles Sobrino 13,Mendoza,Cuyo,Tienda física,Accesorios,Femenino,1
2025-09-12,10775,Cuesta de Baudelio Murillo 17,Córdoba,Cuyo,Online,Ropa deportiva,Masculino,1
2025-09-12,10776,Urbanización de Palmira Alonso 77,Santa Fe,Centro,Tienda física,Calzado deportivo,Otro,1
2025-09-12,10777,Pasadizo Edu Lledó 50 Apt. 83 ,Buenos Aires,NOA,Tienda física,Calzado deportivo,Femenino,1
2025-09-12,10778,Rambla de Amancio Armengol 254,Córdoba,NOA,Tienda física,Ropa deportiva,Femenino,1
2025-09-12,10779,Vial de Milagros Solé 767,Mendoza,Cuyo,Tienda física,Ropa deportiva,Otro,1
2025-09-12,10780,Ronda Josep Granados 41 Apt. 56 ,Mendoza,CABA,Online,Accesorios,Masculino,1
2025-09-12,10781,Rambla Evelia Solana 51,Salta,Centro,Tienda física,Calzado deportivo,Femenino,1
2025-09-12,10782,Acceso de Cosme Roura 89,Santa Fe,Centro,Tienda física,Accesorios,Otro,1
2025-09-12,10783,Avenida Sandalio Casals 49 Piso 9 ,Salta,Centro,Online,Ropa deportiva,Femenino,1
2025-09-12,10784,Pasaje Saturnina Mendizábal 94 Piso 8 ,Salta,Cuyo,Online,Accesorios,Femenino,1
2025-09-12,10785,Cuesta Rafaela Muro 80,Mendoza,Cuyo,Tienda física,Accesorios,Masculino,1
2025-09-12,10786,Plaza de Juan Pablo Planas 48 Puerta 7 ,Buenos Aires,Litoral,Tienda física,Accesorios,Masculino,1
2025-09-12,10787,Glorieta de Marta Barrena 77,Salta,Cuyo,Tienda física,Calzado deportivo,Otro,1
2025-09-12,10788,Cuesta Leopoldo Vega 7,Santa Fe,Litoral,Tienda física,Ropa deportiva,Femenino,1
2025-09-12,10789,Urbanización de Cristian Coello 9 Apt. 72 ,Buenos Aires,Litoral,Online,Ropa deportiva,Femenino,1
2025-09-12,10790,Pasaje de Jacinto Martin 45 Puerta 1 ,Mendoza,CABA,Online,Ropa deportiva,Otro,1
2025-09-15,10791,Avenida de Paloma Rodríguez 67 Puerta 6 ,Buenos Aires,Litoral,Tienda física,Ropa deportiva,Femenino,1
2025-09-15,10792,Alameda Adelina Pedrero 61,Salta,Litoral,Online,Accesorios,Otro,1
2025-09-15,10793,Via de Gloria Julián 38 Apt. 42 ,Salta,NOA,Tienda física,Ropa deportiva,Femenino,1
2025-09-15,10794,Pasaje Belen Valverde 32,Córdoba,Litoral,Tienda física,Accesorios,Masculino,1
2025-09-15,10795,Urbanización de Rita Lluch 22,Mendoza,Litoral,Tienda física,Accesorios,Otro,1
2025-09-15,10796,Paseo Simón Uriarte 373,Santa Fe,Litoral,Tienda física,Accesorios,Femenino,1
2025-09-15,10797,Calle de Emiliana Herrero 647 Puerta 5 ,Mendoza,Cuyo,Tienda física,Calzado deportivo,Masculino,1
2025-09-15,10798,Callejón de Jorge Cornejo 501,Santa Fe,Litoral,Online,Calzado deportivo,Otro,1
2025-09-15,10799,Acceso de Candelario Saavedra 19,Santa Fe,CABA,Tienda física,Calzado deportivo,Masculino,1
2025-09-15,10800,Avenida de Ovidio Luna 694,Mendoza,Centro,Tienda física,Accesorios,Femenino,1
2025-09-15,10801,Urbanización de Isaura Plaza 73,Córdoba,NOA,Online,Ropa deportiva,Femenino,1
2025-09-15,10802,Ronda de Catalina Cámara 83,Salta,Litoral,Tienda física,Calzado deportivo,Otro,1
2025-09-15,10803,C. Ani Morell 764 Piso 2 ,Salta,NOA,Tienda física,Calzado deportivo,Otro,1
2025-09-15,10804,Cuesta de Serafina Coll 68,Mendoza,Cuyo,Online,Calzado deportivo,Femenino,1
2025-09-15,10805,Alameda de Lisandro Roca 93 Puerta 9 ,Mendoza,NOA,Online,Accesorios,Masculino,1
2025-09-15,10806,Plaza Macaria Sainz 1 Piso 6 ,Mendoza,Cuyo,Tienda física,Ropa deportiva,Otro,1
2025-09-15,10807,Calle de Loida Pardo 72 Puerta 1 ,Córdoba,NOA,Tienda física,Calzado deportivo,Otro,1
2025-09-15,10808,Cuesta de Dani Ferrán 6,Santa Fe,CABA,Online,Ropa deportiva,Otro,1
2025-09-15,10809,C. Julio Amo 219,Mendoza,CABA,Tienda física,Ropa deportiva,Masculino,1
2025-09-15,10810,C. Toni Granados 94 Puerta 1 ,Mendoza,Cuyo,Tienda física,Accesorios,Otro,1
2025-09-15,10811,Avenida Reina Carvajal 20,Santa Fe,Centro,Tienda física,Ropa deportiva,Masculino,1
2025-09-15,10812,Paseo de Cristian Quero 93 Apt. 39 ,Mendoza,Litoral,Online,Accesorios,Masculino,1
2025-09-15,10813,Cañada Encarna Villar 75 Apt. 27 ,Mendoza,Centro,Tienda física,Accesorios,Femenino,1
2025-09-15,10814,Glorieta Santiago Baños 932 Puerta 7 ,Buenos Aires,Cuyo,Online,Ropa deportiva,Otro,1
2025-09-15,10815,Alameda Adelina Roldán 375 Piso 4 ,Córdoba,Litoral,Online,Calzado deportivo,Femenino,1
2025-09-15,10816,Cuesta de África Téllez 62,Salta,CABA,Tienda física,Ropa deportiva,Otro,1
2025-09-15,10817,Via Édgar Botella 916 Piso 9 ,Mendoza,NOA,Online,Ropa deportiva,Otro,1
2025-09-15,10818,C. Isaías Menéndez 145 Piso 3 ,Salta,Centro,Online,Calzado deportivo,Femenino,1
2025-09-15,10819,Callejón de Chus Ballesteros 69 Puerta 1 ,Buenos Aires,CABA,Online,Calzado deportivo,Masculino,1
2025-09-15,10820,Via de Teresa Alarcón 1,Santa Fe,NOA,Online,Calzado deportivo,Masculino,1
2025-09-15,10821,C. Concepción Alemany 59 Piso 1 ,Mendoza,Litoral,Online,Calzado deportivo,Femenino,1
2025-09-15,10822,Glorieta de Dora Castañeda 76,Salta,Centro,Tienda física,Accesorios,Femenino,1
2025-09-15,10823,Pasadizo Herberto Sureda 4 Puerta 4 ,Buenos Aires,NOA,Online,Calzado deportivo,Otro,1
2025-09-15,10824,Via Matilde Esteve 84 Apt. 75 ,Mendoza,NOA,Tienda física,Accesorios,Otro,1
2025-09-15,10825,Camino de Eulalia Urrutia 57,Buenos Aires,CABA,Online,Accesorios,Femenino,1
2025-09-15,10826,Vial Berta Ramirez 24,Mendoza,Litoral,Online,Calzado deportivo,Masculino,1
2025-09-15,10827,Pasaje Jorge Bosch 185 Piso 7 ,Buenos Aires,NOA,Online,Accesorios,Femenino,1
2025-09-15,10828,Acceso de Rogelio Rivero 3,Salta,CABA,Tienda física,Ropa deportiva,Femenino,1
2025-09-15,10829,Calle de Primitiva Viña 88,Salta,Litoral,Online,Calzado deportivo,Otro,1
2025-09-15,10830,Cañada de Sol Arellano 84,Córdoba,CABA,Online,Calzado deportivo,Otro,1
2025-09-15,10831,Calle de José Mari Manso 116,Buenos Aires,Litoral,Tienda física,Ropa deportiva,Otro,1
2025-09-15,10832,Plaza Nélida Contreras 95 Piso 9 ,Mendoza,NOA,Tienda física,Calzado deportivo,Masculino,1
2025-09-15,10833,Vial Manuela Alarcón 10 Apt. 94 ,Salta,Litoral,Online,Accesorios,Otro,1
2025-09-15,10834,Alameda de Edelmira Romero 8,Córdoba,Cuyo,Tienda física,Accesorios,Otro,1
2025-09-15,10835,Acceso de Juan José Estévez 43 Piso 0 ,Santa Fe,Centro,Tienda física,Ropa deportiva,Masculino,1
2025-09-15,10836,Glorieta de Maxi Martorell 72 Puerta 3 ,Mendoza,Cuyo,Online,Ropa deportiva,Otro,1
2025-09-15,10837,Alameda Efraín Palomo 861,Salta,Litoral,Online,Accesorios,Masculino,1
2025-09-15,10838,Callejón de Candelaria Capdevila 782,Buenos Aires,Centro,Tienda física,Ropa deportiva,Masculino,1
2025-09-15,10839,Camino Josué Blasco 55 Piso 2 ,Buenos Aires,Cuyo,Online,Calzado deportivo,Femenino,1
2025-09-15,10840,Glorieta de Iker Aragonés 64 Puerta 4 ,Córdoba,Litoral,Online,Ropa deportiva,Femenino,1
2025-09-15,10841,Glorieta de Ariel Velázquez 743,Córdoba,Centro,Tienda física,Ropa deportiva,Otro,1
2025-09-15,10842,Cañada de América Arias 84 Apt. 99 ,Salta,Centro,Tienda física,Accesorios,Otro,1
2025-09-15,10843,Urbanización Maricela Arteaga 69 Piso 0 ,Santa Fe,NOA,Online,Accesorios,Femenino,1
2025-09-15,10844,Urbanización Alejo Valverde 3 Puerta 8 ,Córdoba,Cuyo,Tienda física,Accesorios,Femenino,1
2025-09-15,10845,Rambla de Ana Cañellas 14 Piso 9 ,Salta,Centro,Tienda física,Accesorios,Masculino,1
2025-09-15,10846,Acceso Vanesa Beltrán 81 Apt. 18 ,Córdoba,NOA,Tienda física,Ropa deportiva,Masculino,1
2025-09-15,10847,Avenida Jose Miguel Carretero 42,Salta,Cuyo,Tienda física,Ropa deportiva,Femenino,1
2025-09-15,10848,Glorieta Edgardo Arellano 1 Apt. 95 ,Salta,Cuyo,Online,Calzado deportivo,Femenino,1
2025-09-15,10849,Pasadizo Felicia Sáez 69 Apt. 33 ,Buenos Aires,Cuyo,Tienda física,Accesorios,Masculino,1
2025-09-15,10850,Pasaje de Ambrosio Pedro 47 Piso 4 ,Salta,Cuyo,Tienda física,Ropa deportiva,Masculino,1
2025-09-15,10851,Calle de Gabino Español 69,Santa Fe,CABA,Tienda física,Ropa deportiva,Masculino,1
2025-09-15,10852,Plaza Etelvina Llabrés 246 Puerta 8 ,Buenos Aires,NOA,Online,Calzado deportivo,Masculino,1
2025-09-15,10853,Pasadizo Arcelia Comas 99,Santa Fe,CABA,Tienda física,Calzado deportivo,Otro,1
2025-09-15,10854,Cuesta Adora Casares 2 Puerta 3 ,Buenos Aires,Cuyo,Online,Accesorios,Masculino,1
2025-09-15,10855,Avenida de Julia Tirado 13,Córdoba,NOA,Tienda física,Calzado deportivo,Otro,1
2025-09-15,10856,Plaza Juan Vall 28 Puerta 2 ,Córdoba,Cuyo,Online,Calzado deportivo,Femenino,1
2025-09-15,10857,Avenida de Edgardo Chamorro 70,Santa Fe,Cuyo,Online,Ropa deportiva,Otro,1
2025-09-15,10858,Avenida Águeda Jaume 75,Mendoza,Centro,Tienda física,Ropa deportiva,Masculino,1
2025-09-15,10859,Avenida Martin Recio 570 Puerta 1 ,Buenos Aires,NOA,Online,Ropa deportiva,Masculino,1
2025-09-15,10860,Via de Simón Riquelme 455,Buenos Aires,CABA,Online,Calzado deportivo,Otro,1
2025-09-15,10861,Paseo Conrado Campoy 74,Santa Fe,NOA,Tienda física,Ropa deportiva,Femenino,1
2025-09-15,10862,Pasaje Bárbara Ayllón 80 Piso 3 ,Mendoza,Centro,Online,Calzado deportivo,Femenino,1
2025-09-15,10863,Rambla Íngrid Elías 38,Buenos Aires,CABA,Online,Accesorios,Otro,1
2025-09-15,10864,Vial Desiderio Ordóñez 53,Mendoza,Litoral,Online,Calzado deportivo,Femenino,1
2025-09-15,10865,Pasaje Leocadia Canales 332 Piso 7 ,Santa Fe,Cuyo,Online,Ropa deportiva,Masculino,1
2025-09-15,10866,Pasaje de Eli Buendía 750,Buenos Aires,Centro,Online,Accesorios,Otro,1
2025-09-15,10867,Pasaje Josefa Valenciano 12 Apt. 60 ,Mendoza,Centro,Tienda física,Calzado deportivo,Masculino,1
2025-09-15,10868,Cañada Cristina Yáñez 40 Piso 8 ,Salta,Cuyo,Online,Calzado deportivo,Masculino,1
2025-09-15,10869,Acceso de Ainoa Ramos 46 Apt. 41 ,Buenos Aires,Litoral,Online,Ropa deportiva,Masculino,1
2025-09-15,10870,Rambla Esmeralda Gallego 42,Buenos Aires,NOA,Online,Calzado deportivo,Otro,1
2025-09-15,10871,Paseo de Andrés Felipe Armengol 6 Apt. 67 ,Santa Fe,CABA,Online,Ropa deportiva,Masculino,1
2025-09-16,10872,C. de Genoveva Quiroga 96,Salta,Cuyo,Tienda física,Ropa deportiva,Otro,1
2025-09-16,10873,Pasadizo de Begoña Barrio 1 Puerta 9 ,Salta,Cuyo,Tienda física,Calzado deportivo,Masculino,1
2025-09-16,10874,Callejón Bienvenida Estevez 604 Apt. 57 ,Santa Fe,CABA,Tienda física,Calzado deportivo,Femenino,1
2025-09-16,10875,Ronda Evita Prieto 60,Salta,CABA,Tienda física,Ropa deportiva,Masculino,1
2025-09-16,10876,Acceso Maribel Salas 42 Piso 0 ,Buenos Aires,NOA,Online,Calzado deportivo,Femenino,1
2025-09-16,10877,Cañada de Feliciano Villalobos 95,Santa Fe,CABA,Online,Ropa deportiva,Otro,1
2025-09-16,10878,Ronda Adrián Malo 260,Córdoba,CABA,Online,Accesorios,Femenino,1
2025-09-16,10879,Plaza Susana Uría 72,Salta,Cuyo,Online,Calzado deportivo,Femenino,1
2025-09-16,10880,Pasadizo Yago Olivé 5,Mendoza,NOA,Online,Accesorios,Femenino,1
2025-09-16,10881,Vial Teófila Ávila 94 Piso 8 ,Mendoza,Cuyo,Tienda física,Ropa deportiva,Masculino,1
2025-09-16,10882,Alameda Ángel Quiroga 698,Santa Fe,Litoral,Tienda física,Ropa deportiva,Masculino,1
2025-09-16,10883,Vial de Osvaldo Calatayud 9,Santa Fe,Cuyo,Tienda física,Calzado deportivo,Femenino,1
2025-09-16,10884,Cañada de Chema Simó 98 Piso 5 ,Córdoba,Centro,Tienda física,Ropa deportiva,Femenino,1
2025-09-16,10885,Alameda de Jeremías Lozano 53,Buenos Aires,Cuyo,Tienda física,Accesorios,Otro,1
2025-09-16,10886,Glorieta Pascuala Zamorano 22 Piso 6 ,Salta,Cuyo,Online,Accesorios,Femenino,1
2025-09-16,10887,Avenida Bautista Pedrosa 89,Santa Fe,Litoral,Online,Accesorios,Otro,1
2025-09-16,10888,Rambla Yaiza Hoz 41 Apt. 42 ,Córdoba,Cuyo,Tienda física,Calzado deportivo,Masculino,1
2025-09-16,10889,Pasadizo Encarnacion Garay 25 Puerta 5 ,Santa Fe,NOA,Online,Ropa deportiva,Masculino,1
2025-09-16,10890,Callejón de Pepe Ramón 4 Piso 6 ,Santa Fe,NOA,Online,Calzado deportivo,Otro,1
2025-09-16,10891,Cuesta Guadalupe Peñalver 81 Piso 5 ,Mendoza,Litoral,Tienda física,Ropa deportiva,Masculino,1
2025-09-16,10892,Cuesta Vidal Lara 112 Apt. 32 ,Salta,Centro,Tienda física,Ropa deportiva,Otro,1
2025-09-16,10893,C. de Guiomar Tomás 3 Apt. 69 ,Salta,Cuyo,Tienda física,Calzado deportivo,Femenino,1
