Cliente,Dirección,Latitud,Longitud,Teléfono,Correo electrónico,Fecha,Mes,Cantidad_entregas
60699,Avenida Juan B. Justo 3427,-34.67529,-58.558297,+34623566453,olegario62@hotmail.com,2025-09-06,9,1
60709,Calle Emilio Castro 1403,-34.886333,-58.537395,+34731 46 52 12,royoblanca@saavedra-garrido.com,2025-06-07,6,1
60710,Calle Rivera Indarte 1814,-34.62032,-58.522009,+34 738 608 815,jovitaromero@gmail.com,2025-09-15,9,1
60715,Calle Emilio Castro 5602,-34.72537,-58.362645,+34 998 229 799,jose-manuelcastejon@gmail.com,2025-08-28,8,1
60718,Calle Segurola 4680,-34.788052,-58.502242,+34669 13 80 02,hernan48@iriarte.com,2025-08-22,8,1
60721,Calle Lavalle 9482,-34.773737,-58.350537,+34 938 066 478,rvalentin@gmail.com,2025-06-12,6,1
60726,Avenida Juan B. Justo 8100,-34.843161,-58.404644,+34 721666409,fernandogilabert@gmail.com,2025-06-26,6,1
60731,Calle Segurola 4358,-34.897516,-58.524236,+34739 36 49 87,arieldonaire@viana.es,2025-09-18,9,1
60732,Avenida Cabildo 1201,-34.618569,-58.480306,+34 724 945 237,micaelaguillen@yahoo.com,2025-09-20,9,1
60743,Avenida San Martín 3928,-34.682976,-58.353489,+34725 44 19 04,hgutierrez@hotmail.com,2025-07-31,7,1
60744,Avenida Cabildo 6918,-34.77726,-58.594275,+34 717 98 38 00,amartinez@gmail.com,2025-06-12,6,1
60758,Calle Yrigoyen 7339,-34.824042,-58.369566,+34 722 45 27 65,milagros65@gmail.com,2025-07-21,7,1
60761,Avenida San Martín 5105,-34.629151,-58.322661,+34 713915499,berta31@canet.com,2025-08-22,8,1
60762,Calle Belgrano 8641,-34.83729,-58.517104,+34736951776,manuelita77@gmail.com,2025-05-12,5,1
60769,Calle Rivera Indarte 7686,-34.620959,-58.390116,+34851 070 547,tapiafelicidad@cadenas-olmedo.net,2025-10-29,10,1
60772,Avenida San Martín 9005,-34.813756,-58.457293,+34718 442 988,guadalupe23@montero.es,2025-06-11,6,1
60776,Avenida Santa Fe 5794,-34.796454,-58.350567,+34729 155 317,vporta@heras.net,2025-08-27,8,1
60787,Calle Belgrano 2502,-34.651017,-58.599572,+34941 719 332,amaro04@yahoo.com,2025-10-03,10,1
60796,Avenida Directorio 4950,-34.803337,-58.460822,+34 740333642,montserrat92@hotmail.com,2025-09-13,9,1
60802,Calle Segurola 2546,-34.782775,-58.452357,+34 748 340 254,eescamilla@aragones-ojeda.com,2025-07-18,7,1
60807,Avenida Gaona 5190,-34.811532,-58.329076,+34 665823754,augustoserna@yahoo.com,2025-06-12,6,1
60807,Avenida Juan B. Justo 2636,-34.857084,-58.338712,+34714 30 97 40,amandablanco@quintanilla-corominas.net,2025-07-14,7,1
60810,Avenida Rivadavia 3535,-34.782031,-58.478097,+34703 159 022,fbarranco@cabello-pages.com,2025-09-10,9,1
60813,Calle Lavalle 6403,-34.893025,-58.572789,+34718 233 504,jimena24@gordillo.com,2025-05-22,5,1
60821,Calle Emilio Castro 6371,-34.774814,-58.573314,+34 712 95 04 95,florencia61@hotmail.com,2025-06-16,6,1
60825,Calle Emilio Castro 3655,-34.618881,-58.5429,+34 708 864 304,qclemente@hotmail.com,2025-05-14,5,1
60828,Calle Yrigoyen 1260,-34.873347,-58.586487,+34736351469,lmoya@conesa.es,2025-07-15,7,1
60833,Avenida Cabildo 8952,-34.798579,-58.387642,+34 721 62 38 39,aquiroga@yahoo.com,2025-10-28,10,1
60846,Avenida Juan B. Justo 7861,-34.828107,-58.583332,+34866052390,eustaquiocortes@vazquez.es,2025-05-13,5,1
60847,Calle Belgrano 5818,-34.741443,-58.418133,+34 745040237,benitaangel@yahoo.com,2025-05-09,5,1
60847,Calle Yrigoyen 3683,-34.8923,-58.470806,+34 708 896 377,juanita07@hotmail.com,2025-07-28,7,1
60848,Calle Emilio Castro 9792,-34.771379,-58.357828,+34723 89 51 78,amoraleda@hotmail.com,2025-09-30,9,1
60856,Calle Rivera Indarte 9505,-34.821942,-58.416487,+34740 11 81 56,crivas@moran.com,2025-10-01,10,1
60857,Avenida del Libertador 2108,-34.695459,-58.441529,+34 723 002 171,maldonadosancho@yahoo.com,2025-05-17,5,1
60863,Calle Belgrano 599,-34.799744,-58.367616,+34 891 862 039,cozarluciana@cobos.com,2025-10-18,10,1
60867,Avenida Corrientes 7347,-34.615623,-58.515309,+34 731230878,htoledo@hotmail.com,2025-09-27,9,1
60870,Avenida Rivadavia 6022,-34.744192,-58.495147,+34735 47 74 44,mosqueraaaron@gmail.com,2025-07-18,7,1
60877,Calle Belgrano 4420,-34.689154,-58.380359,+34 701 80 80 69,sansamparo@rius.com,2025-10-01,10,1
60880,Avenida Juan B. Justo 9661,-34.872922,-58.322073,+34685 891 064,rosalindacastello@blasco.es,2025-06-18,6,1
60882,Calle Yrigoyen 4682,-34.758948,-58.453771,+34 722874257,gasparvillanueva@hotmail.com,2025-09-03,9,1
60888,Calle Belgrano 5099,-34.754769,-58.576831,+34823 57 31 91,marita30@gmail.com,2025-10-29,10,1
60893,Avenida Santa Fe 4528,-34.861997,-58.566836,+34 734 708 802,guiomarzorrilla@colomer.com,2025-08-11,8,1
60899,Avenida Directorio 3159,-34.825457,-58.456579,+34 805 506 526,gasconfebe@hotmail.com,2025-08-04,8,1
60899,Calle Lavalle 2519,-34.78436,-58.435846,+34724116050,bautistalino@gmail.com,2025-09-12,9,1
60900,Avenida Directorio 1697,-34.86246,-58.50899,+34 749 10 85 79,felisalorenzo@gmail.com,2025-09-24,9,1
60900,Calle 25 de Mayo 4139,-34.815392,-58.38805,+34743 769 688,aferrandez@ugarte.com,2025-06-11,6,1
60902,Calle Segurola 6931,-34.704254,-58.576127,+34 736940732,suredamelisa@gmail.com,2025-10-18,10,1
60903,Avenida Directorio 7420,-34.716871,-58.346655,+34723 996 049,estelachico@torres-chaves.es,2025-08-04,8,1
60905,Calle Rivera Indarte 2481,-34.716488,-58.364269,+34703708392,amadamena@yahoo.com,2025-05-10,5,1
60909,Avenida San Martín 1242,-34.862925,-58.429023,+34621 242 612,wagusti@alvaro.es,2025-05-12,5,1
60912,Calle Yrigoyen 7300,-34.891617,-58.536633,+34 817 703 166,toribioguillen@hotmail.com,2025-10-04,10,1
60918,Calle 25 de Mayo 2897,-34.664376,-58.431991,+34737 87 26 32,saraarjona@yahoo.com,2025-10-20,10,1
60924,Calle Belgrano 5048,-34.78734,-58.429815,+34 719 486 026,maricelaavila@araujo.org,2025-07-12,7,1
60927,Calle Lavalle 2178,-34.876397,-58.382502,+34728 475 151,violetagibert@robledo-peiro.org,2025-05-08,5,1
60935,Avenida Gaona 8661,-34.820231,-58.369746,+34704084160,tballesteros@ribas.org,2025-10-10,10,1
60937,Avenida Cabildo 8971,-34.884665,-58.577874,+34 967383587,zherranz@esteve-segui.org,2025-09-06,9,1
60937,Calle Rivera Indarte 5832,-34.723971,-58.464869,+34680 041 426,cmurillo@torre-folch.com,2025-09-17,9,1
60942,Avenida Juan B. Justo 8271,-34.615324,-58.586681,+34727 935 489,torrijosalejo@agullo.com,2025-09-26,9,1
60955,Avenida Rivadavia 7009,-34.61976,-58.307583,+34 734 894 111,egonzalo@rossello.net,2025-09-05,9,1
60956,Calle Belgrano 2285,-34.644534,-58.331694,+34746236083,jose16@hotmail.com,2025-10-10,10,1
60969,Avenida Gaona 7774,-34.727133,-58.542854,+34740081647,llabresplacido@yahoo.com,2025-05-10,5,1
60973,Avenida Directorio 5891,-34.779357,-58.375869,+34 732 60 48 38,jeronimo89@ramis.net,2025-05-01,5,1
60979,Calle Segurola 5211,-34.811066,-58.451167,+34 709 219 528,julianaalfonso@gmail.com,2025-05-01,5,1
60987,Avenida del Libertador 1188,-34.899191,-58.375021,+34 619 808 614,avazquez@gmail.com,2025-05-03,5,1
60987,Calle Rivera Indarte 6487,-34.66973,-58.465472,+34 988453945,seve74@yahoo.com,2025-08-09,8,1
60993,Calle Segurola 4391,-34.808083,-58.449337,+34717 620 710,ofelia76@rincon-francisco.es,2025-10-06,10,1
60995,Avenida Gaona 2934,-34.849135,-58.41223,+34731567588,salmeronpancho@amores.es,2025-08-11,8,1
60995,Avenida San Martín 7309,-34.812911,-58.411756,+34934 297 755,rosuna@hotmail.com,2025-09-04,9,1
60999,Avenida Juan B. Justo 1667,-34.758694,-58.428029,+34700 29 83 69,jordanacortes@acedo.org,2025-05-29,5,1
61004,Avenida Corrientes 4440,-34.756111,-58.423346,+34 730 927 556,qpozuelo@cozar.com,2025-10-16,10,1
61005,Calle Emilio Castro 7686,-34.619986,-58.343454,+34730 277 552,bernardo91@pina-cerezo.es,2025-10-06,10,1
61011,Calle Yrigoyen 5652,-34.872132,-58.342072,+34 747097585,guadalupecarpio@arana.com,2025-10-18,10,1
61012,Avenida Directorio 8353,-34.727637,-58.385637,+34742 32 02 63,dblanca@hotmail.com,2025-05-31,5,1
61017,Avenida Gaona 9273,-34.776054,-58.355098,+34732 328 216,isaiascampoy@cordero-campos.es,2025-10-13,10,1
61021,Calle Lavalle 5737,-34.879676,-58.544116,+34999 556 499,canasgonzalo@hotmail.com,2025-06-28,6,1
61025,Calle Lavalle 2844,-34.609317,-58.466684,+34714 589 948,ligia06@yahoo.com,2025-05-30,5,1
61032,Avenida Rivadavia 8827,-34.721015,-58.501372,+34734 44 23 36,juan-bautistajover@alcolea.com,2025-08-04,8,1
61032,Calle Yrigoyen 4212,-34.672981,-58.541134,+34873283224,luisinaaguilera@verdejo-blanes.com,2025-09-03,9,1
61039,Avenida San Martín 8830,-34.668045,-58.571291,+34 801 399 209,bvillaverde@patino-fiol.es,2025-05-06,5,1
61042,Avenida Rivadavia 300,-34.847977,-58.402807,+34718 03 38 65,uborrell@yahoo.com,2025-05-01,5,1
61052,Calle Emilio Castro 4675,-34.844452,-58.599798,+34848235374,hguillen@gimenez.es,2025-06-02,6,1
61053,Calle Yrigoyen 6924,-34.616773,-58.310704,+34 707 559 838,aurelianobarriga@gmail.com,2025-09-10,9,1
61056,Avenida Santa Fe 8191,-34.80984,-58.529067,+34 722702253,tdieguez@guillen.com,2025-06-03,6,1
61062,Avenida Santa Fe 6257,-34.701646,-58.329719,+34740 51 62 74,galianodafne@hotmail.com,2025-09-23,9,1
61063,Avenida del Libertador 9121,-34.656286,-58.430897,+34709 21 67 87,amador51@hotmail.com,2025-09-29,9,1
61067,Calle Yrigoyen 2816,-34.641816,-58.560082,+34 708 385 190,luquemartin@falcon-cuellar.com,2025-07-19,7,1
61072,Calle 25 de Mayo 8644,-34.646418,-58.427791,+34 747 68 81 67,xcabello@larrea.es,2025-06-05,6,1
61075,Avenida del Libertador 6682,-34.731858,-58.402425,+34722 54 15 72,florencioegea@chaparro-montalban.org,2025-10-21,10,1
61076,Avenida Gaona 380,-34.869262,-58.484681,+34703 672 773,merchevalle@yahoo.com,2025-09-25,9,1
61077,Avenida Cabildo 9518,-34.78452,-58.528817,+34 736 698 524,zacarias46@izaguirre.org,2025-08-06,8,1
61078,Avenida San Martín 1737,-34.783744,-58.593435,+34 705 84 94 52,concepcionbeltran@hotmail.com,2025-08-01,8,1
61078,Avenida San Martín 3304,-34.693633,-58.545136,+34649 40 10 98,georgina70@somoza.com,2025-08-07,8,1
61089,Avenida Juan B. Justo 5662,-34.64576,-58.520461,+34 728 83 10 84,baltasar13@yahoo.com,2025-10-20,10,1
61092,Avenida Gaona 7167,-34.876928,-58.582059,+34 721 51 70 36,pomaresflavio@espejo-ayllon.org,2025-05-15,5,1
61092,Calle Emilio Castro 7928,-34.683319,-58.553927,+34993 40 12 77,alejandramugica@gmail.com,2025-05-29,5,1
61098,Avenida San Martín 1119,-34.769758,-58.406424,+34745720519,diegoteofilo@gmail.com,2025-08-13,8,1
61101,Avenida Juan B. Justo 7208,-34.635579,-58.384725,+34 881650863,anselmoadadia@revilla-hernandez.net,2025-08-30,8,1
61103,Avenida Juan B. Justo 8932,-34.872916,-58.326587,+34 708923038,liliauribe@dominguez.net,2025-05-28,5,1
61106,Avenida Santa Fe 591,-34.719645,-58.556178,+34731044521,villaverdecarolina@gmail.com,2025-08-04,8,1
61106,Calle Emilio Castro 585,-34.656472,-58.382726,+34 740 997 628,quirino33@galan-pinto.com,2025-07-25,7,1
61112,Calle 25 de Mayo 4109,-34.702818,-58.536516,+34661938078,njorda@cabello-elias.com,2025-10-25,10,1
61121,Avenida San Martín 4441,-34.715071,-58.324766,+34707624484,frodrigo@canete-diez.com,2025-09-20,9,1
61125,Avenida Corrientes 8698,-34.631506,-58.349921,+34 740738839,gregorioduarte@sobrino.es,2025-08-11,8,1
61125,Calle Emilio Castro 8323,-34.884307,-58.387786,+34708276429,portagilberto@hotmail.com,2025-09-04,9,1
61133,Calle Emilio Castro 3832,-34.687123,-58.54805,+34 712744207,prudencioegea@costa.com,2025-10-06,10,1
61133,Calle Yrigoyen 933,-34.757399,-58.38573,+34707654859,domenechinmaculada@hotmail.com,2025-06-30,6,1
61139,Avenida Santa Fe 2444,-34.691507,-58.33723,+34 676 916 509,naranjopedro@gmail.com,2025-09-19,9,1
61142,Avenida Cabildo 6275,-34.69026,-58.415858,+34624978995,armida00@belmonte.com,2025-05-28,5,1
61144,Calle Rivera Indarte 9394,-34.627348,-58.330299,+34 826 499 494,saraarenas@aller-verdugo.es,2025-10-22,10,1
61145,Calle Emilio Castro 1775,-34.840904,-58.329786,+34 710406473,matazaida@gmail.com,2025-10-07,10,1
61148,Avenida Directorio 5915,-34.8867,-58.344872,+34 728531189,rllabres@uria.es,2025-09-13,9,1
61150,Avenida Corrientes 4645,-34.843537,-58.437962,+34 745425699,xrosello@gmail.com,2025-08-20,8,1
61155,Calle Rivera Indarte 2936,-34.774629,-58.392111,+34726 19 18 92,fulgencio02@hotmail.com,2025-08-29,8,1
61156,Avenida Corrientes 1957,-34.836141,-58.589614,+34700 72 97 46,isabela80@garmendia.net,2025-09-19,9,1
61164,Avenida Gaona 2552,-34.888823,-58.488129,+34974 09 78 21,alejandra53@santiago-carvajal.com,2025-10-18,10,1
61164,Calle Emilio Castro 284,-34.839543,-58.465328,+34720 564 355,benito56@yahoo.com,2025-09-27,9,1
61164,Calle Segurola 4778,-34.738255,-58.393369,+34719515044,jbarbera@valbuena.es,2025-07-09,7,1
61168,Avenida Gaona 1043,-34.778328,-58.386992,+34745766527,jaimepablo@cerro-pol.com,2025-08-21,8,1
61168,Calle 25 de Mayo 5068,-34.613178,-58.365899,+34711 40 85 70,simon70@campo.com,2025-06-20,6,1
61169,Avenida San Martín 6441,-34.877628,-58.432601,+34711 813 848,nicodemo03@lopez.com,2025-08-06,8,1
61169,Avenida del Libertador 2668,-34.867374,-58.59815,+34669 061 279,melisa40@izaguirre.net,2025-05-13,5,1
61171,Avenida del Libertador 7023,-34.65819,-58.432674,+34 749197901,herberto54@yahoo.com,2025-05-12,5,1
61172,Calle Emilio Castro 6403,-34.604949,-58.455804,+34911 46 54 08,llobetdomingo@falco.es,2025-07-07,7,1
61177,Calle Segurola 2367,-34.610601,-58.306985,+34719 66 79 13,florencioazorin@estevez.org,2025-06-18,6,1
61182,Avenida Corrientes 6531,-34.626313,-58.572098,+34 719 576 456,garzonnazario@pellicer.es,2025-10-09,10,1
61182,Avenida Gaona 9615,-34.75584,-58.310258,+34827 34 49 37,dchacon@ocana.es,2025-05-12,5,1
61182,Calle 25 de Mayo 8727,-34.834548,-58.52398,+34 896759018,jose78@gmail.com,2025-10-18,10,1
61189,Calle 25 de Mayo 5964,-34.844718,-58.360382,+34 854 58 74 52,febe64@hotmail.com,2025-10-04,10,1
61199,Calle Emilio Castro 2104,-34.650058,-58.511652,+34846 21 20 75,lupecuellar@yahoo.com,2025-07-03,7,1
61203,Avenida Santa Fe 8495,-34.874593,-58.356207,+34884 41 80 70,mohamedcarmona@soler.com,2025-05-15,5,1
61206,Calle Lavalle 6559,-34.875377,-58.370849,+34739 723 334,agullojoan@valle.es,2025-09-12,9,1
61209,Avenida Rivadavia 7161,-34.766,-58.499294,+34731 17 85 19,barcelotecla@rebollo-arregui.es,2025-05-27,5,1
61211,Calle Lavalle 522,-34.73815,-58.347905,+34706 97 88 05,vallescalisto@castrillo.com,2025-07-25,7,1
61215,Calle Emilio Castro 7428,-34.712837,-58.539841,+34 732 571 668,villanuevadionisio@hotmail.com,2025-07-05,7,1
61215,Calle Lavalle 4629,-34.88025,-58.343149,+34728666470,iangulo@iriarte-pinto.com,2025-09-08,9,1
61222,Avenida San Martín 8791,-34.70875,-58.47736,+34724 03 61 29,sergio49@ledesma.com,2025-09-24,9,1
61224,Avenida Rivadavia 6957,-34.890199,-58.322294,+34724 73 28 96,joelsobrino@hotmail.com,2025-08-04,8,1
61224,Calle Yrigoyen 6145,-34.728773,-58.415654,+34 732286520,herrerarosaura@hotmail.com,2025-06-03,6,1
61233,Calle Belgrano 4172,-34.72727,-58.465648,+34 701 328 725,rafaelbenavente@hotmail.com,2025-07-03,7,1
61240,Avenida Cabildo 2934,-34.877321,-58.308234,+34 636 548 835,crescencia63@zorrilla.es,2025-10-11,10,1
61243,Avenida Corrientes 4338,-34.723863,-58.404089,+34 655 28 27 25,oestevez@hotmail.com,2025-09-27,9,1
61250,Avenida Rivadavia 8006,-34.844159,-58.588645,+34666 61 18 05,adela82@barco.es,2025-08-07,8,1
61253,Calle Segurola 8016,-34.747247,-58.342746,+34 905 86 54 01,andradepascual@yahoo.com,2025-05-30,5,1
61254,Calle Emilio Castro 4640,-34.605621,-58.513805,+34 737019852,bcases@pelaez-gargallo.org,2025-06-13,6,1
61255,Calle Belgrano 8189,-34.714214,-58.360841,+34747 470 662,eva72@rosales.com,2025-06-14,6,1
61256,Avenida Santa Fe 6698,-34.64997,-58.319769,+34 707038102,linaaleman@menendez.es,2025-09-24,9,1
61259,Avenida Juan B. Justo 8508,-34.682755,-58.330149,+34730 43 86 22,pinedojenny@vilalta-carrasco.es,2025-05-17,5,1
61269,Avenida Corrientes 1744,-34.80736,-58.535055,+34746936186,lupita60@cisneros.org,2025-06-28,6,1
61276,Avenida Santa Fe 1518,-34.722491,-58.400293,+34868036001,villalbaliliana@suarez.es,2025-05-16,5,1
61277,Avenida Corrientes 6469,-34.72483,-58.508127,+34829 603 900,zverdu@gmail.com,2025-06-27,6,1
61280,Avenida Juan B. Justo 780,-34.769834,-58.476708,+34981 648 481,bernardopedrero@hotmail.com,2025-08-27,8,1
61280,Calle 25 de Mayo 1785,-34.639054,-58.426648,+34899 77 61 19,soledadconesa@torralba.com,2025-06-23,6,1
61282,Calle 25 de Mayo 3548,-34.880719,-58.445955,+34846 004 809,celestinofiguerola@yahoo.com,2025-06-26,6,1
61286,Avenida Corrientes 3172,-34.680457,-58.46767,+34 716932982,qmadrigal@yahoo.com,2025-10-29,10,1
61298,Avenida Directorio 2013,-34.620576,-58.518789,+34 952 328 630,hreal@murcia.es,2025-08-01,8,1
61310,Avenida Juan B. Justo 911,-34.840677,-58.599038,+34702 528 670,fidelarevilla@yahoo.com,2025-06-03,6,1
61311,Avenida Santa Fe 4137,-34.857482,-58.585104,+34853 94 72 83,eduardo48@yahoo.com,2025-09-16,9,1
61311,Calle 25 de Mayo 1175,-34.749302,-58.528819,+34 657802665,ricarda65@hotmail.com,2025-10-22,10,1
61317,Avenida del Libertador 3939,-34.669784,-58.598746,+34 716 164 818,jafet15@yahoo.com,2025-08-04,8,1
61325,Avenida Corrientes 7913,-34.742187,-58.597793,+34 738122101,erasmo77@hotmail.com,2025-06-27,6,1
61333,Avenida del Libertador 2543,-34.79143,-58.351303,+34 729 144 689,elvirazaragoza@yahoo.com,2025-08-26,8,1
61336,Avenida Juan B. Justo 8491,-34.724941,-58.320096,+34961 78 79 70,unino@valentin.es,2025-05-03,5,1
61336,Avenida San Martín 8481,-34.862968,-58.442995,+34 709 005 784,angelpurificacion@sosa-santana.es,2025-05-22,5,1
61345,Calle 25 de Mayo 7176,-34.626223,-58.440709,+34 703 44 77 28,eugenia22@hotmail.com,2025-09-17,9,1
61345,Calle Emilio Castro 7393,-34.680249,-58.409271,+34 718192980,elvira26@noriega.es,2025-05-28,5,1
61347,Avenida Corrientes 6318,-34.640645,-58.32598,+34710 396 489,viviananicolas@rius.es,2025-07-19,7,1
61355,Avenida Directorio 7571,-34.843586,-58.483711,+34723 89 65 51,marinogimenez@company-urrutia.es,2025-10-11,10,1
61355,Avenida Santa Fe 5020,-34.717937,-58.581946,+34729 086 105,lunaherrera@canas.com,2025-10-30,10,1
61356,Avenida Corrientes 6436,-34.690914,-58.538738,+34939726713,isidorapeinado@gmail.com,2025-08-05,8,1
61356,Avenida Santa Fe 1098,-34.683301,-58.558198,+34969 25 92 27,eligioalvarado@hotmail.com,2025-09-01,9,1
61359,Avenida Cabildo 4735,-34.636876,-58.390251,+34739 31 24 11,victoriahuertas@gmail.com,2025-06-30,6,1
61362,Avenida del Libertador 6731,-34.715879,-58.301939,+34 706 083 537,amandasolera@lorenzo-villaverde.com,2025-08-05,8,1
61363,Avenida Corrientes 6657,-34.634613,-58.458488,+34 717266192,charogomez@baquero.es,2025-10-31,10,1
61363,Calle Yrigoyen 6374,-34.85375,-58.314648,+34 726 121 756,hernando33@pina-vallejo.com,2025-09-15,9,1
61365,Avenida Gaona 3035,-34.812573,-58.481313,+34631 62 88 16,maximo36@esteve.com,2025-08-28,8,1
61371,Calle Rivera Indarte 8388,-34.727823,-58.375514,+34723 470 027,fanny18@escamilla.org,2025-09-04,9,1
61372,Avenida Gaona 1832,-34.612129,-58.524448,+34723925070,fajardoartemio@yahoo.com,2025-07-01,7,1
61376,Calle 25 de Mayo 7281,-34.721523,-58.303422,+34712 56 22 41,aranzazu79@sanabria-aliaga.com,2025-09-12,9,1
61377,Avenida Directorio 4746,-34.832592,-58.408816,+34748 251 535,adolfo90@adadia.org,2025-08-13,8,1
61381,Calle Emilio Castro 4752,-34.653243,-58.376111,+34616 42 52 08,imontserrat@ibanez-acero.com,2025-07-02,7,1
61382,Avenida Santa Fe 8125,-34.772318,-58.361551,+34 934667705,yzabala@martinez.com,2025-07-17,7,1
61383,Avenida Cabildo 491,-34.656305,-58.457965,+34 737 61 22 04,cadenassebastian@hotmail.com,2025-05-15,5,1
61388,Avenida Juan B. Justo 8205,-34.703638,-58.382478,+34620 87 09 24,matildemanzanares@gmail.com,2025-10-15,10,1
61388,Calle Lavalle 3203,-34.621365,-58.598458,+34715 14 87 75,valentin02@benavente-araujo.es,2025-06-02,6,1
61390,Avenida Corrientes 9479,-34.824107,-58.570405,+34 738 65 26 21,bernatbenigna@pages.es,2025-07-10,7,1
61392,Avenida Gaona 749,-34.802179,-58.373311,+34 744 61 64 66,lucia84@gmail.com,2025-07-09,7,1
61395,Calle Belgrano 516,-34.882356,-58.438617,+34725467506,felicidad59@roda.com,2025-09-09,9,1
61395,Calle Segurola 8529,-34.846921,-58.434084,+34638 85 68 67,casandra63@real-dominguez.net,2025-10-18,10,1
61397,Avenida Santa Fe 1916,-34.638527,-58.316653,+34 746 203 995,eespada@castro-perera.net,2025-09-24,9,1
61399,Calle Lavalle 8138,-34.824464,-58.371098,+34 703918989,demetrio23@gmail.com,2025-09-12,9,1
61401,Avenida Cabildo 501,-34.833627,-58.511976,+34724 138 041,teodosiobenet@castello.net,2025-09-05,9,1
61404,Calle Lavalle 1095,-34.799515,-58.380912,+34701 82 31 06,eva05@pereira.com,2025-10-31,10,1
61408,Avenida San Martín 9457,-34.671156,-58.580291,+34 809 650 941,arcelia28@gamez-arroyo.es,2025-09-05,9,1
61410,Avenida San Martín 3614,-34.700726,-58.354611,+34807 393 333,arellanoingrid@gmail.com,2025-09-22,9,1
61411,Avenida Gaona 6522,-34.859684,-58.500185,+34735888936,vito69@hotmail.com,2025-09-08,9,1
61414,Calle Segurola 4310,-34.671785,-58.502797,+34691 263 182,terronciro@gmail.com,2025-06-07,6,1
61416,Avenida Corrientes 5207,-34.780788,-58.478015,+34 731 679 045,veraroig@fonseca.es,2025-10-22,10,1
61430,Calle Belgrano 4323,-34.80329,-58.570709,+34 706243806,morantevictoria@carbo-briones.es,2025-05-16,5,1
61439,Avenida del Libertador 6122,-34.899926,-58.368801,+34 855658828,lozanonacho@vargas.es,2025-05-09,5,1
61445,Calle Yrigoyen 4805,-34.818743,-58.56333,+34 985565228,amandabarriga@hotmail.com,2025-05-29,5,1
61446,Avenida Gaona 7510,-34.66039,-58.352271,+34 711 330 140,fgual@yahoo.com,2025-10-31,10,1
