Cliente,Dirección,Latitud,Longitud,Teléfono,Correo,Fecha
42846,Calle Falsa 17,-34.61663238185855,-58.416764364146125,+54 9 11 57397166,cliente42846@ejemplo.com,2025-10-14
74790,Calle Falsa 75,-34.61486604583213,-58.426072843853156,+54 9 11 40436987,cliente74790@ejemplo.com,2025-10-14
57102,Calle Falsa 525,-34.60102034087433,-58.410433169597624,+54 9 11 25298594,cliente57102@ejemplo.com,2025-10-14
51073,Calle Falsa 32,-34.60697489660938,-58.43102970989079,+54 9 11 68465218,cliente51073@ejemplo.com,2025-10-14
73326,Calle Falsa 353,-34.60148164035256,-58.36532184526154,+54 9 11 61317603,cliente73326@ejemplo.com,2025-10-14
35919,Calle Falsa 218,-34.58737151092753,-58.404654481742305,+54 9 11 66763565,cliente35919@ejemplo.com,2025-10-14
71194,Calle Falsa 198,-34.61172393466831,-58.37701579717612,+54 9 11 92901921,cliente71194@ejemplo.com,2025-10-14
63652,Calle Falsa 722,-34.585568501084886,-58.41419903800973,+54 9 11 68102629,cliente63652@ejemplo.com,2025-10-14
68911,Calle Falsa 346,-34.631854755169485,-58.38977639680871,+54 9 11 87713515,cliente68911@ejemplo.com,2025-10-14
46299,Calle Falsa 810,-34.5922680393546,-58.40998282783217,+54 9 11 29718351,cliente46299@ejemplo.com,2025-10-14
25037,Calle Falsa 727,-34.601669096003526,-58.40468338314769,+54 9 11 94452045,cliente25037@ejemplo.com,2025-10-15
54868,Calle Falsa 405,-34.60357378797584,-58.41236121025174,+54 9 11 85844584,cliente54868@ejemplo.com,2025-10-15
25461,Calle Falsa 116,-34.609535246042256,-58.38946316235726,+54 9 11 31232303,cliente25461@ejemplo.com,2025-10-15
19912,Calle Falsa 568,-34.58262363180139,-58.39210628585344,+54 9 11 22519976,cliente19912@ejemplo.com,2025-10-15
24282,Calle Falsa 743,-34.613690436408596,-58.39276757446751,+54 9 11 56576542,cliente24282@ejemplo.com,2025-10-15
12030,Calle Falsa 740,-34.57708845951526,-58.408648539822416,+54 9 11 29476782,cliente12030@ejemplo.com,2025-10-15
57349,Calle Falsa 928,-34.592719363262475,-58.400482908943026,+54 9 11 18929144,cliente57349@ejemplo.com,2025-10-15
41545,Calle Falsa 647,-34.57420935263502,-58.416297782761546,+54 9 11 28902289,cliente41545@ejemplo.com,2025-10-15
23617,Calle Falsa 324,-34.61012100443887,-58.37436111954619,+54 9 11 93462186,cliente23617@ejemplo.com,2025-10-15
36981,Calle Falsa 475,-34.637483248743294,-58.4013992007134,+54 9 11 14589530,cliente36981@ejemplo.com,2025-10-15
10493,Calle Falsa 946,-34.60567117941532,-58.361150351704666,+54 9 11 77381358,cliente10493@ejemplo.com,2025-10-15
56901,Calle Falsa 514,-34.59330324650433,-58.391674334920886,+54 9 11 20904970,cliente56901@ejemplo.com,2025-10-15
23791,Calle Falsa 24,-34.59886794477164,-58.41296334229918,+54 9 11 16447344,cliente23791@ejemplo.com,2025-10-15
23663,Calle Falsa 855,-34.587959704131734,-58.36984977607666,+54 9 11 58588495,cliente23663@ejemplo.com,2025-10-15
30394,Calle Falsa 53,-34.58567914569054,-58.39979718189284,+54 9 11 97092513,cliente30394@ejemplo.com,2025-10-15
73292,Calle Falsa 358,-34.59601290031151,-58.374189555262575,+54 9 11 44140725,cliente73292@ejemplo.com,2025-10-15
41836,Calle Falsa 543,-34.612357243577804,-58.39722102796631,+54 9 11 81738259,cliente41836@ejemplo.com,2025-10-15
64584,Calle Falsa 441,-34.62333568023274,-58.39033369497195,+54 9 11 66039268,cliente64584@ejemplo.com,2025-10-15
65450,Calle Falsa 835,-34.641945860974275,-58.38876409295455,+54 9 11 25516241,cliente65450@ejemplo.com,2025-10-15
77606,Calle Falsa 648,-34.58614573348222,-58.40770292630396,+54 9 11 92746225,cliente77606@ejemplo.com,2025-10-15
11234,Calle Falsa 594,-34.584869707936974,-58.387520500350746,+54 9 11 83403150,cliente11234@ejemplo.com,2025-10-15
17754,Calle Falsa 221,-34.5615950666647,-58.40039308855705,+54 9 11 99470927,cliente17754@ejemplo.com,2025-10-15
41563,Calle Falsa 15,-34.570755220268495,-58.38045639042838,+54 9 11 71322313,cliente41563@ejemplo.com,2025-10-15
14914,Calle Falsa 677,-34.59993871547452,-58.37975051177479,+54 9 11 87484387,cliente14914@ejemplo.com,2025-10-15
27472,Calle Falsa 273,-34.60431512730802,-58.430302645607945,+54 9 11 47540504,cliente27472@ejemplo.com,2025-10-15
44852,Calle Falsa 739,-34.610077697583804,-58.455017443747025,+54 9 11 42926854,cliente44852@ejemplo.com,2025-10-15
71450,Calle Falsa 202,-34.59905564130167,-58.43849296582358,+54 9 11 46958377,cliente71450@ejemplo.com,2025-10-15
73046,Calle Falsa 783,-34.59669687405522,-58.38974733102974,+54 9 11 54910590,cliente73046@ejemplo.com,2025-10-15
68229,Calle Falsa 298,-34.56583302638953,-58.38740859126165,+54 9 11 28816232,cliente68229@ejemplo.com,2025-10-15
42891,Calle Falsa 411,-34.63155465838098,-58.393366403218074,+54 9 11 45082917,cliente42891@ejemplo.com,2025-10-15
41856,Calle Falsa 570,-34.59231634441443,-58.40412044002214,+54 9 11 89665909,cliente41856@ejemplo.com,2025-10-15
53786,Calle Falsa 926,-34.60902426886564,-58.40070596239489,+54 9 11 69137319,cliente53786@ejemplo.com,2025-10-15
79233,Calle Falsa 94,-34.610197842851626,-58.390156960446376,+54 9 11 12712198,cliente79233@ejemplo.com,2025-10-15
64455,Calle Falsa 287,-34.60913023445018,-58.40120573884552,+54 9 11 36637985,cliente64455@ejemplo.com,2025-10-15
27258,Calle Falsa 519,-34.57793594800266,-58.37089435447551,+54 9 11 86670955,cliente27258@ejemplo.com,2025-10-15
13753,Calle Falsa 411,-34.589243178526786,-58.41902535376425,+54 9 11 55126300,cliente13753@ejemplo.com,2025-10-15
65788,Calle Falsa 688,-34.580811665619024,-58.40283871031827,+54 9 11 82239862,cliente65788@ejemplo.com,2025-10-15
72797,Calle Falsa 736,-34.59833293297238,-58.36124163466083,+54 9 11 20983408,cliente72797@ejemplo.com,2025-10-15
76196,Calle Falsa 107,-34.610347017432105,-58.41680436284296,+54 9 11 26007992,cliente76196@ejemplo.com,2025-10-15
76514,Calle Falsa 342,-34.61514469645639,-58.3882340574468,+54 9 11 95657276,cliente76514@ejemplo.com,2025-10-15
69882,Calle Falsa 77,-34.59963633339844,-58.415578787582675,+54 9 11 68472929,cliente69882@ejemplo.com,2025-10-15
34439,Calle Falsa 68,-34.58274282317149,-58.39632971078492,+54 9 11 54954593,cliente34439@ejemplo.com,2025-10-15
33599,Calle Falsa 766,-34.60037680601345,-58.39423995812253,+54 9 11 48063122,cliente33599@ejemplo.com,2025-10-15
24187,Calle Falsa 692,-34.63166160829329,-58.40706527948767,+54 9 11 66893873,cliente24187@ejemplo.com,2025-10-15
58530,Calle Falsa 606,-34.579299693920824,-58.40028311511362,+54 9 11 54529595,cliente58530@ejemplo.com,2025-10-15
26533,Calle Falsa 109,-34.58079771291535,-58.376740486312784,+54 9 11 74509008,cliente26533@ejemplo.com,2025-10-15
23929,Calle Falsa 819,-34.59884496891536,-58.35645817992194,+54 9 11 86332519,cliente23929@ejemplo.com,2025-10-15
51434,Calle Falsa 254,-34.624238149005855,-58.397807784879724,+54 9 11 50782625,cliente51434@ejemplo.com,2025-10-15
25219,Calle Falsa 726,-34.603099549782414,-58.43275983998832,+54 9 11 63635180,cliente25219@ejemplo.com,2025-10-15
64644,Calle Falsa 756,-34.61608145939056,-58.43264368902893,+54 9 11 90772020,cliente64644@ejemplo.com,2025-10-15
64946,Calle Falsa 250,-34.565741437467416,-58.36000354297492,+54 9 11 85558510,cliente64946@ejemplo.com,2025-10-15
45099,Calle Falsa 744,-34.59541949835006,-58.417652739089135,+54 9 11 73830535,cliente45099@ejemplo.com,2025-10-15
14836,Calle Falsa 882,-34.55864654986123,-58.43025460873805,+54 9 11 10092690,cliente14836@ejemplo.com,2025-10-15
32989,Calle Falsa 142,-34.59539445644385,-58.36637871906057,+54 9 11 38781745,cliente32989@ejemplo.com,2025-10-15
40751,Calle Falsa 298,-34.608456300151126,-58.4303746967278,+54 9 11 41969905,cliente40751@ejemplo.com,2025-10-15
51382,Calle Falsa 94,-34.57686143676856,-58.396925862114706,+54 9 11 24974728,cliente51382@ejemplo.com,2025-10-15
66675,Calle Falsa 838,-34.59700325659512,-58.37512886251388,+54 9 11 97025978,cliente66675@ejemplo.com,2025-10-15
75850,Calle Falsa 90,-34.563256761816696,-58.413944841630375,+54 9 11 21714659,cliente75850@ejemplo.com,2025-10-15
68234,Calle Falsa 812,-34.57162936467779,-58.38515416990511,+54 9 11 29947764,cliente68234@ejemplo.com,2025-10-15
32689,Calle Falsa 191,-34.621617776987165,-58.427514834265246,+54 9 11 64792485,cliente32689@ejemplo.com,2025-10-15
10245,Calle Falsa 996,-34.62674570469486,-58.39651256993963,+54 9 11 60407015,cliente10245@ejemplo.com,2025-10-15
66735,Calle Falsa 601,-34.59925852782998,-58.34786624922523,+54 9 11 32182768,cliente66735@ejemplo.com,2025-10-15
34471,Calle Falsa 712,-34.593177230468186,-58.383906169896115,+54 9 11 93907998,cliente34471@ejemplo.com,2025-10-15
31310,Calle Falsa 299,-34.5984571648737,-58.409442926679446,+54 9 11 39683754,cliente31310@ejemplo.com,2025-10-15
41023,Calle Falsa 296,-34.576712573931665,-58.378981896621305,+54 9 11 96393984,cliente41023@ejemplo.com,2025-10-15
76834,Calle Falsa 257,-34.541452622035635,-58.40669239409314,+54 9 11 81915735,cliente76834@ejemplo.com,2025-10-15
76918,Calle Falsa 852,-34.595997560810154,-58.352810345681306,+54 9 11 61995671,cliente76918@ejemplo.com,2025-10-15
65373,Calle Falsa 318,-34.59355379441441,-58.39793553067949,+54 9 11 54492799,cliente65373@ejemplo.com,2025-10-15
65165,Calle Falsa 799,-34.64419954757073,-58.39078144368611,+54 9 11 86713414,cliente65165@ejemplo.com,2025-10-15
37535,Calle Falsa 393,-34.597709085984114,-58.400477196588,+54 9 11 95599878,cliente37535@ejemplo.com,2025-10-15
18178,Calle Falsa 64,-34.615494452899675,-58.39687365166754,+54 9 11 33526803,cliente18178@ejemplo.com,2025-10-15
12489,Calle Falsa 366,-34.58118083253617,-58.39928496773433,+54 9 11 87948364,cliente12489@ejemplo.com,2025-10-15
50025,Calle Falsa 150,-34.627033659933396,-58.405338100217485,+54 9 11 36510643,cliente50025@ejemplo.com,2025-10-15
44048,Calle Falsa 557,-34.594257222005254,-58.383092695426015,+54 9 11 98727730,cliente44048@ejemplo.com,2025-10-15
18084,Calle Falsa 551,-34.62209495590486,-58.40484834395013,+54 9 11 59795880,cliente18084@ejemplo.com,2025-10-15
54326,Calle Falsa 660,-34.623415286933856,-58.40706454917009,+54 9 11 78489560,cliente54326@ejemplo.com,2025-10-15
77999,Calle Falsa 97,-34.56896718943648,-58.40343306087855,+54 9 11 28255656,cliente77999@ejemplo.com,2025-10-15
27516,Calle Falsa 450,-34.59936443021814,-58.424558552928765,+54 9 11 62505794,cliente27516@ejemplo.com,2025-10-15
55313,Calle Falsa 868,-34.58938709858771,-58.43550852281269,+54 9 11 45598123,cliente55313@ejemplo.com,2025-10-15
73677,Calle Falsa 640,-34.6027281212372,-58.3682112934124,+54 9 11 55463618,cliente73677@ejemplo.com,2025-10-15
23010,Calle Falsa 854,-34.622951273577556,-58.43454115065679,+54 9 11 35072134,cliente23010@ejemplo.com,2025-10-15
41460,Calle Falsa 825,-34.61438873895789,-58.39725708495293,+54 9 11 20961957,cliente41460@ejemplo.com,2025-10-15
71439,Calle Falsa 983,-34.62959861200886,-58.40111751078406,+54 9 11 40660238,cliente71439@ejemplo.com,2025-10-15
46431,Calle Falsa 256,-34.588733467613494,-58.39582814071882,+54 9 11 65728602,cliente46431@ejemplo.com,2025-10-15
70189,Calle Falsa 368,-34.63341763879511,-58.37596640078,+54 9 11 41662384,cliente70189@ejemplo.com,2025-10-15
75119,Calle Falsa 429,-34.591744657814594,-58.40483124893826,+54 9 11 41454500,cliente75119@ejemplo.com,2025-10-15
71476,Calle Falsa 675,-34.59804368273466,-58.43557022626806,+54 9 11 55052078,cliente71476@ejemplo.com,2025-10-15
62003,Calle Falsa 630,-34.59436379339675,-58.39020070667792,+54 9 11 71794560,cliente62003@ejemplo.com,2025-10-15
34003,Calle Falsa 218,-34.60249016590966,-58.37966786534034,+54 9 11 86289790,cliente34003@ejemplo.com,2025-10-15
29091,Calle Falsa 56,-34.598796452334746,-58.39637154003987,+54 9 11 94622121,cliente29091@ejemplo.com,2025-10-15
25176,Calle Falsa 572,-34.58850099144322,-58.42074397106224,+54 9 11 78956163,cliente25176@ejemplo.com,2025-10-15
72976,Calle Falsa 782,-34.601984859598296,-58.387623238111324,+54 9 11 19361193,cliente72976@ejemplo.com,2025-10-15
68338,Calle Falsa 378,-34.58237451479114,-58.40536753795126,+54 9 11 49988379,cliente68338@ejemplo.com,2025-10-15
74180,Calle Falsa 499,-34.580241739782295,-58.39710162393794,+54 9 11 13949508,cliente74180@ejemplo.com,2025-10-15
54174,Calle Falsa 253,-34.638043186651906,-58.41860595367412,+54 9 11 34518183,cliente54174@ejemplo.com,2025-10-16
51188,Calle Falsa 197,-34.61555521181984,-58.37650342978964,+54 9 11 15016861,cliente51188@ejemplo.com,2025-10-16
57562,Calle Falsa 564,-34.587880853083455,-58.37736724832598,+54 9 11 49355914,cliente57562@ejemplo.com,2025-10-16
77147,Calle Falsa 906,-34.596020606525975,-58.446217389747495,+54 9 11 98862867,cliente77147@ejemplo.com,2025-10-16
47380,Calle Falsa 495,-34.62852831790613,-58.387807808310114,+54 9 11 30808235,cliente47380@ejemplo.com,2025-10-16
34781,Calle Falsa 915,-34.60849454636819,-58.39813510652274,+54 9 11 70919563,cliente34781@ejemplo.com,2025-10-16
46529,Calle Falsa 853,-34.59998872719035,-58.39569743535006,+54 9 11 29780724,cliente46529@ejemplo.com,2025-10-16
37277,Calle Falsa 584,-34.595122476341324,-58.38895426774185,+54 9 11 81439755,cliente37277@ejemplo.com,2025-10-16
61377,Calle Falsa 140,-34.63060733125312,-58.405241571537516,+54 9 11 42334354,cliente61377@ejemplo.com,2025-10-16
39039,Calle Falsa 767,-34.57657619158455,-58.40547573987438,+54 9 11 45513061,cliente39039@ejemplo.com,2025-10-16
33912,Calle Falsa 915,-34.58737601749371,-58.39943764356296,+54 9 11 42736098,cliente33912@ejemplo.com,2025-10-16
79318,Calle Falsa 85,-34.594299178625455,-58.39573507665793,+54 9 11 31336151,cliente79318@ejemplo.com,2025-10-16
23115,Calle Falsa 591,-34.60284940282336,-58.42122898036309,+54 9 11 21924237,cliente23115@ejemplo.com,2025-10-16
15333,Calle Falsa 295,-34.59270083425828,-58.37394676863634,+54 9 11 27224429,cliente15333@ejemplo.com,2025-10-16
54228,Calle Falsa 809,-34.61887224468257,-58.36670596963833,+54 9 11 16523315,cliente54228@ejemplo.com,2025-10-16
22052,Calle Falsa 256,-34.618452102378455,-58.389945562787936,+54 9 11 16296028,cliente22052@ejemplo.com,2025-10-16
41443,Calle Falsa 753,-34.63089482130442,-58.39987399119517,+54 9 11 96138811,cliente41443@ejemplo.com,2025-10-16
48596,Calle Falsa 187,-34.57581816100462,-58.40142589992726,+54 9 11 67377314,cliente48596@ejemplo.com,2025-10-16
23146,Calle Falsa 42,-34.61554024491575,-58.38612697179573,+54 9 11 85290917,cliente23146@ejemplo.com,2025-10-16
13777,Calle Falsa 294,-34.57368939622971,-58.3734011658968,+54 9 11 83113264,cliente13777@ejemplo.com,2025-10-16
22483,Calle Falsa 876,-34.58602319647726,-58.425608614329164,+54 9 11 31614440,cliente22483@ejemplo.com,2025-10-16
52715,Calle Falsa 862,-34.57973117110226,-58.38289449472694,+54 9 11 72493268,cliente52715@ejemplo.com,2025-10-16
65514,Calle Falsa 992,-34.58598327106495,-58.426340673874286,+54 9 11 52468154,cliente65514@ejemplo.com,2025-10-16
40537,Calle Falsa 290,-34.59380098042311,-58.3957715754292,+54 9 11 71017146,cliente40537@ejemplo.com,2025-10-16
11080,Calle Falsa 632,-34.60009719225568,-58.42013226524303,+54 9 11 74551037,cliente11080@ejemplo.com,2025-10-16
24036,Calle Falsa 463,-34.5888586306741,-58.39432072803197,+54 9 11 47572204,cliente24036@ejemplo.com,2025-10-16
54375,Calle Falsa 853,-34.58069471998828,-58.38470535957978,+54 9 11 19533853,cliente54375@ejemplo.com,2025-10-16
28636,Calle Falsa 458,-34.59959049659343,-58.41313168166724,+54 9 11 41974321,cliente28636@ejemplo.com,2025-10-16
69130,Calle Falsa 358,-34.61226805452142,-58.431623337970564,+54 9 11 89100178,cliente69130@ejemplo.com,2025-10-16
36198,Calle Falsa 752,-34.59988842289221,-58.41207559591946,+54 9 11 46686924,cliente36198@ejemplo.com,2025-10-16
68059,Calle Falsa 859,-34.61359624706153,-58.42640396086342,+54 9 11 91408229,cliente68059@ejemplo.com,2025-10-16
70737,Calle Falsa 67,-34.608040594072854,-58.40591617478693,+54 9 11 85921332,cliente70737@ejemplo.com,2025-10-16
68790,Calle Falsa 21,-34.59376051881559,-58.423818099765256,+54 9 11 91679238,cliente68790@ejemplo.com,2025-10-16
18303,Calle Falsa 382,-34.603904654830636,-58.35065991982799,+54 9 11 52795491,cliente18303@ejemplo.com,2025-10-16
35456,Calle Falsa 31,-34.61828185365376,-58.4038484032456,+54 9 11 28832264,cliente35456@ejemplo.com,2025-10-16
34412,Calle Falsa 220,-34.62128228308288,-58.393570308682996,+54 9 11 58309772,cliente34412@ejemplo.com,2025-10-16
59998,Calle Falsa 700,-34.60110919170662,-58.392890795532026,+54 9 11 58949400,cliente59998@ejemplo.com,2025-10-16
14264,Calle Falsa 794,-34.57179054381739,-58.40618600942927,+54 9 11 64302755,cliente14264@ejemplo.com,2025-10-16
33251,Calle Falsa 865,-34.614125868165985,-58.36757094983696,+54 9 11 73628447,cliente33251@ejemplo.com,2025-10-16
62009,Calle Falsa 825,-34.59799289107826,-58.38037969856588,+54 9 11 86063063,cliente62009@ejemplo.com,2025-10-16
33863,Calle Falsa 946,-34.62508358153629,-58.45091016514793,+54 9 11 38594457,cliente33863@ejemplo.com,2025-10-16
58177,Calle Falsa 130,-34.59221043356229,-58.40132216463508,+54 9 11 79612879,cliente58177@ejemplo.com,2025-10-16
64519,Calle Falsa 733,-34.60764409193441,-58.44370687843042,+54 9 11 82615744,cliente64519@ejemplo.com,2025-10-16
69393,Calle Falsa 718,-34.60529206154978,-58.385437080439274,+54 9 11 49228259,cliente69393@ejemplo.com,2025-10-16
27879,Calle Falsa 828,-34.615888380069606,-58.401091609632694,+54 9 11 36703274,cliente27879@ejemplo.com,2025-10-16
63057,Calle Falsa 410,-34.599003805072705,-58.42029520765541,+54 9 11 21268300,cliente63057@ejemplo.com,2025-10-16
39725,Calle Falsa 956,-34.62753445082194,-58.40686420317991,+54 9 11 21440964,cliente39725@ejemplo.com,2025-10-16
64663,Calle Falsa 437,-34.598122256939845,-58.38421841386046,+54 9 11 93076509,cliente64663@ejemplo.com,2025-10-16
63161,Calle Falsa 696,-34.5896262011484,-58.40619354669493,+54 9 11 59774981,cliente63161@ejemplo.com,2025-10-16
43324,Calle Falsa 406,-34.59254702331734,-58.40231022237701,+54 9 11 49334111,cliente43324@ejemplo.com,2025-10-16
44044,Calle Falsa 160,-34.60323130861251,-58.40563330275984,+54 9 11 50172557,cliente44044@ejemplo.com,2025-10-16
74461,Calle Falsa 990,-34.580514742545326,-58.39479947085788,+54 9 11 75142608,cliente74461@ejemplo.com,2025-10-16
73910,Calle Falsa 329,-34.619207745652496,-58.43081822069152,+54 9 11 93251284,cliente73910@ejemplo.com,2025-10-16
48913,Calle Falsa 207,-34.58275080858633,-58.371363523390286,+54 9 11 38526024,cliente48913@ejemplo.com,2025-10-16
23853,Calle Falsa 9,-34.560734965893474,-58.41759526332401,+54 9 11 12941613,cliente23853@ejemplo.com,2025-10-16
32064,Calle Falsa 755,-34.61134874479439,-58.36905495258799,+54 9 11 31665738,cliente32064@ejemplo.com,2025-10-16
28698,Calle Falsa 713,-34.57595807520327,-58.378474174293736,+54 9 11 76537967,cliente28698@ejemplo.com,2025-10-16
51096,Calle Falsa 580,-34.58372354135953,-58.389106990703155,+54 9 11 83843831,cliente51096@ejemplo.com,2025-10-16
12837,Calle Falsa 377,-34.61902982138902,-58.385734226206814,+54 9 11 88178819,cliente12837@ejemplo.com,2025-10-16
18761,Calle Falsa 198,-34.594512546939406,-58.398665593965326,+54 9 11 74616560,cliente18761@ejemplo.com,2025-10-16
20948,Calle Falsa 935,-34.602744319270805,-58.37971939768712,+54 9 11 67753546,cliente20948@ejemplo.com,2025-10-16
67551,Calle Falsa 603,-34.6029509086608,-58.40018916955846,+54 9 11 45575548,cliente67551@ejemplo.com,2025-10-16
46194,Calle Falsa 31,-34.56916571830707,-58.37883276239507,+54 9 11 87595938,cliente46194@ejemplo.com,2025-10-16
70230,Calle Falsa 337,-34.57550432030982,-58.40480913449817,+54 9 11 76330943,cliente70230@ejemplo.com,2025-10-16
60960,Calle Falsa 416,-34.59832186957418,-58.424296212486645,+54 9 11 29992380,cliente60960@ejemplo.com,2025-10-16
12269,Calle Falsa 934,-34.604722196886925,-58.407271882879854,+54 9 11 53441016,cliente12269@ejemplo.com,2025-10-16
60521,Calle Falsa 53,-34.592973449898594,-58.389183361512764,+54 9 11 73828085,cliente60521@ejemplo.com,2025-10-16
17709,Calle Falsa 777,-34.57496556554236,-58.39990328501369,+54 9 11 98286362,cliente17709@ejemplo.com,2025-10-16
48044,Calle Falsa 915,-34.599881474106034,-58.43944342796268,+54 9 11 84069989,cliente48044@ejemplo.com,2025-10-16
